CMDLINE python run_profiling.py
MEM 69111.132812 1712963818.5076
MEM 69625.468750 1712963818.6080
MEM 70045.960938 1712963818.7083
MEM 70265.101562 1712963818.8086
MEM 70439.382812 1712963818.9090
MEM 70561.328125 1712963819.0093
MEM 69241.109375 1712963819.1097
MEM 67883.101562 1712963819.2101
MEM 66533.757812 1712963819.3105
MEM 65276.308594 1712963819.4109
MEM 63831.156250 1712963819.5112
MEM 62324.667969 1712963819.6115
MEM 60945.621094 1712963819.7118
MEM 59476.488281 1712963819.8120
MEM 57941.144531 1712963819.9123
MEM 56593.304688 1712963820.0126
MEM 55156.769531 1712963820.1129
MEM 53541.355469 1712963820.2131
MEM 52143.847656 1712963820.3133
MEM 50766.972656 1712963820.4135
MEM 49221.652344 1712963820.5138
MEM 47713.253906 1712963820.6141
MEM 47432.507812 1712963820.7144
MEM 47443.394531 1712963820.8148
MEM 47499.855469 1712963820.9152
MEM 47573.847656 1712963821.0156
MEM 47647.066406 1712963821.1159
MEM 47720.542969 1712963821.2163
MEM 47794.019531 1712963821.3167
MEM 47866.980469 1712963821.4171
MEM 47939.941406 1712963821.5175
MEM 48012.644531 1712963821.6178
MEM 48084.832031 1712963821.7182
MEM 48155.988281 1712963821.8186
MEM 48227.660156 1712963821.9190
MEM 48301.136719 1712963822.0194
MEM 48374.871094 1712963822.1199
MEM 48448.347656 1712963822.2203
MEM 48522.082031 1712963822.3206
MEM 48595.558594 1712963822.4209
MEM 48666.457031 1712963822.5213
MEM 48739.417969 1712963822.6217
MEM 48812.636719 1712963822.7221
MEM 48886.113281 1712963822.8225
MEM 48960.105469 1712963822.9230
MEM 49033.839844 1712963823.0234
MEM 49107.832031 1712963823.1238
MEM 49180.019531 1712963823.2242
MEM 49253.496094 1712963823.3246
MEM 49326.972656 1712963823.4250
MEM 49400.449219 1712963823.5254
MEM 49473.667969 1712963823.6257
MEM 49547.144531 1712963823.7261
MEM 49620.363281 1712963823.8265
MEM 49692.550781 1712963823.9269
MEM 49766.027344 1712963824.0273
MEM 49840.019531 1712963824.1277
MEM 49913.238281 1712963824.2280
MEM 49985.683594 1712963824.3284
MEM 50058.128906 1712963824.4288
MEM 50130.574219 1712963824.5293
MEM 50201.472656 1712963824.6296
MEM 50274.175781 1712963824.7300
MEM 50346.621094 1712963824.8304
MEM 50419.324219 1712963824.9307
MEM 50492.800781 1712963825.0311
MEM 50554.097656 1712963825.1314
MEM 50555.386719 1712963825.2318
MEM 50556.417969 1712963825.3321
MEM 50557.449219 1712963825.4326
MEM 50558.738281 1712963825.5329
MEM 50559.769531 1712963825.6333
MEM 50560.800781 1712963825.7336
MEM 50562.089844 1712963825.8340
MEM 50563.121094 1712963825.9344
MEM 50564.152344 1712963826.0347
MEM 50565.441406 1712963826.1350
MEM 50566.472656 1712963826.2353
MEM 50567.503906 1712963826.3356
MEM 50568.792969 1712963826.4359
MEM 50569.824219 1712963826.5361
MEM 50570.855469 1712963826.6364
MEM 50344.750000 1712963826.7367
MEM 49170.382812 1712963826.8371
MEM 47985.214844 1712963826.9373
MEM 47512.820312 1712963827.0376
MEM 47623.164062 1712963827.1380
MEM 47733.765625 1712963827.2384
MEM 47844.367188 1712963827.3388
MEM 47954.710938 1712963827.4392
MEM 48027.453125 1712963827.5395
MEM 48100.414062 1712963827.6398
MEM 48174.406250 1712963827.7402
MEM 48247.882812 1712963827.8405
MEM 48321.617188 1712963827.9408
MEM 48394.835938 1712963828.0412
MEM 48468.054688 1712963828.1416
MEM 48541.531250 1712963828.2420
MEM 48614.234375 1712963828.3423
MEM 48688.226562 1712963828.4427
MEM 48762.218750 1712963828.5430
MEM 48836.210938 1712963828.6435
MEM 48909.687500 1712963828.7439
MEM 48983.679688 1712963828.8443
MEM 49057.156250 1712963828.9447
MEM 49129.343750 1712963829.0452
MEM 49202.820312 1712963829.1456
MEM 49276.296875 1712963829.2459
MEM 49350.289062 1712963829.3462
MEM 49423.765625 1712963829.4465
MEM 49497.242188 1712963829.5469
MEM 49571.492188 1712963829.6472
MEM 49643.937500 1712963829.7476
MEM 49717.671875 1712963829.8480
MEM 49791.148438 1712963829.9483
MEM 49865.140625 1712963830.0487
MEM 49938.617188 1712963830.1491
MEM 50012.093750 1712963830.2494
MEM 50085.828125 1712963830.3497
MEM 50157.500000 1712963830.4501
MEM 50230.976562 1712963830.5504
MEM 50304.968750 1712963830.6507
MEM 50378.445312 1712963830.7511
MEM 50452.437500 1712963830.8514
MEM 50525.656250 1712963830.9517
MEM 50599.390625 1712963831.0520
MEM 50671.062500 1712963831.1524
MEM 50744.539062 1712963831.2528
MEM 50819.046875 1712963831.3532
MEM 50894.070312 1712963831.4536
MEM 50968.835938 1712963831.5539
MEM 51042.570312 1712963831.6543
MEM 51116.304688 1712963831.7547
MEM 51127.386719 1712963831.8551
MEM 51128.675781 1712963831.9555
MEM 51129.707031 1712963832.0558
MEM 51130.738281 1712963832.1561
MEM 51132.027344 1712963832.2564
MEM 51133.058594 1712963832.3568
MEM 51134.347656 1712963832.4572
MEM 51135.378906 1712963832.5575
MEM 51136.410156 1712963832.6578
MEM 51137.699219 1712963832.7582
MEM 51138.730469 1712963832.8585
MEM 51140.019531 1712963832.9588
MEM 51141.050781 1712963833.0592
MEM 51142.082031 1712963833.1595
MEM 51143.371094 1712963833.2599
MEM 51068.738281 1712963833.3602
MEM 49894.371094 1712963833.4606
MEM 48687.636719 1712963833.5610
MEM 48048.683594 1712963833.6613
MEM 48159.027344 1712963833.7617
MEM 48269.886719 1712963833.8621
MEM 48380.230469 1712963833.9624
MEM 48490.574219 1712963834.0628
MEM 48591.964844 1712963834.1632
MEM 48741.238281 1712963834.2636
MEM 48891.027344 1712963834.3639
MEM 49040.558594 1712963834.4643
MEM 49636.984375 1712963834.5646
MEM 51496.585938 1712963834.6650
MEM 52567.046875 1712963834.7654
MEM 54434.218750 1712963834.8658
MEM 55409.691406 1712963834.9661
MEM 51594.437500 1712963835.0665
MEM 51622.000000 1712963835.1670
MEM 51752.054688 1712963835.2674
MEM 51862.593750 1712963835.3678
MEM 52035.667969 1712963835.4682
MEM 52558.328125 1712963835.5686
MEM 52689.664062 1712963835.6690
MEM 52821.148438 1712963835.7694
MEM 52291.187500 1712963835.8697
MEM 52472.265625 1712963835.9701
MEM 51216.167969 1712963836.0706
MEM 50071.707031 1712963836.1710
MEM 48965.136719 1712963836.2714
MEM 47830.433594 1712963836.3718
MEM 46876.667969 1712963836.4722
MEM 45913.664062 1712963836.5726
MEM 46024.781250 1712963836.6732
MEM 46133.691406 1712963836.7737
MEM 46262.816406 1712963836.8741
MEM 46415.007812 1712963836.9745
MEM 46763.179688 1712963837.0750
MEM 46062.289062 1712963837.1754
MEM 44846.171875 1712963837.2757
MEM 44953.757812 1712963837.3761
MEM 45007.441406 1712963837.4764
MEM 44992.503906 1712963837.5768
MEM 44920.695312 1712963837.6772
MEM 44917.859375 1712963837.7777
MEM 45008.453125 1712963837.8782
MEM 44747.242188 1712963837.9786
MEM 44536.187500 1712963838.0791
MEM 44734.503906 1712963838.1796
MEM 44701.527344 1712963838.2800
MEM 44705.742188 1712963838.3805
MEM 44736.863281 1712963838.4810
MEM 45117.121094 1712963838.5815
MEM 45653.375000 1712963838.6818
MEM 45229.187500 1712963838.7823
MEM 44905.863281 1712963838.8828
MEM 44963.031250 1712963838.9831
MEM 45298.839844 1712963839.0836
MEM 45369.734375 1712963839.1841
MEM 45412.125000 1712963839.2846
MEM 45498.988281 1712963839.3851
MEM 45387.703125 1712963839.4855
MEM 45397.492188 1712963839.5860
MEM 45469.421875 1712963839.6865
MEM 45465.535156 1712963839.7869
MEM 45503.593750 1712963839.8874
MEM 45482.535156 1712963839.9878
MEM 45550.597656 1712963840.0883
MEM 45564.707031 1712963840.1887
MEM 45370.003906 1712963840.2892
MEM 45266.421875 1712963840.3896
MEM 45438.445312 1712963840.4900
MEM 45443.082031 1712963840.5903
MEM 44968.242188 1712963840.6908
MEM 44474.257812 1712963840.7912
MEM 44592.851562 1712963840.8915
MEM 44548.652344 1712963840.9920
MEM 44721.683594 1712963841.0925
MEM 44751.125000 1712963841.1929
MEM 44896.984375 1712963841.2934
MEM 44844.238281 1712963841.3938
MEM 45012.625000 1712963841.4941
MEM 44716.394531 1712963841.5945
MEM 44258.839844 1712963841.6949
MEM 44364.796875 1712963841.7953
MEM 44365.257812 1712963841.8957
MEM 44516.003906 1712963841.9962
MEM 44572.933594 1712963842.0966
MEM 44758.917969 1712963842.1972
MEM 44611.257812 1712963842.2977
MEM 44866.492188 1712963842.3981
MEM 44546.156250 1712963842.4985
MEM 44421.097656 1712963842.5989
MEM 44154.203125 1712963842.6994
MEM 44277.953125 1712963842.7997
MEM 44278.050781 1712963842.9002
MEM 44293.484375 1712963843.0007
MEM 44418.136719 1712963843.1012
MEM 44458.878906 1712963843.2017
MEM 44532.289062 1712963843.3020
MEM 44386.515625 1712963843.4023
MEM 44351.136719 1712963843.5026
MEM 44022.074219 1712963843.6031
MEM 43958.531250 1712963843.7035
MEM 44055.105469 1712963843.8039
MEM 43994.593750 1712963843.9044
MEM 44168.656250 1712963844.0048
MEM 44206.152344 1712963844.1053
MEM 44387.878906 1712963844.2059
MEM 44295.101562 1712963844.3063
MEM 44483.320312 1712963844.4067
MEM 44182.039062 1712963844.5071
MEM 43873.792969 1712963844.6075
MEM 43824.511719 1712963844.7080
MEM 43946.457031 1712963844.8084
MEM 43964.355469 1712963844.9088
MEM 44025.441406 1712963845.0093
MEM 44128.921875 1712963845.1098
MEM 44161.722656 1712963845.2103
MEM 44252.050781 1712963845.3106
MEM 44052.882812 1712963845.4111
MEM 44070.414062 1712963845.5115
MEM 43657.343750 1712963845.6119
MEM 43771.546875 1712963845.7124
MEM 43750.105469 1712963845.8128
MEM 43933.554688 1712963845.9133
MEM 43976.656250 1712963846.0138
MEM 44172.820312 1712963846.1142
MEM 44066.667969 1712963846.2146
MEM 44192.371094 1712963846.3151
MEM 44005.378906 1712963846.4154
MEM 43828.429688 1712963846.5158
MEM 43694.617188 1712963846.6163
MEM 43818.367188 1712963846.7166
MEM 43854.421875 1712963846.8171
MEM 43905.746094 1712963846.9176
MEM 44042.257812 1712963847.0181
MEM 44083.296875 1712963847.1185
MEM 44204.054688 1712963847.2189
MEM 44009.527344 1712963847.3193
MEM 44009.527344 1712963847.4198
MEM 43653.664062 1712963847.5201
MEM 43769.679688 1712963847.6205
MEM 43761.156250 1712963847.7209
MEM 43949.894531 1712963847.8215
MEM 43999.218750 1712963847.9220
MEM 44181.480469 1712963848.0225
MEM 44090.746094 1712963848.1229
MEM 44304.542969 1712963848.2232
MEM 44001.914062 1712963848.3236
MEM 43860.667969 1712963848.4240
MEM 43740.593750 1712963848.5245
MEM 43864.601562 1712963848.6249
MEM 43927.503906 1712963848.7253
MEM 44066.398438 1712963848.8258
MEM 44195.265625 1712963848.9263
MEM 44064.085938 1712963849.0267
MEM 44323.703125 1712963849.1272
MEM 44030.414062 1712963849.2276
MEM 44020.796875 1712963849.3280
MEM 43707.898438 1712963849.4285
MEM 43829.070312 1712963849.5289
MEM 43797.425781 1712963849.6294
MEM 43927.417969 1712963849.7299
MEM 44071.539062 1712963849.8303
MEM 44120.894531 1712963849.9308
MEM 44197.050781 1712963850.0312
MEM 44083.179688 1712963850.1316
MEM 44035.777344 1712963850.2320
MEM 43679.167969 1712963850.3324
MEM 43703.871094 1712963850.4329
MEM 43820.144531 1712963850.5333
MEM 43816.308594 1712963850.6338
MEM 43926.484375 1712963850.7343
MEM 44065.570312 1712963850.8348
MEM 44114.367188 1712963850.9353
MEM 44195.929688 1712963851.0357
MEM 44060.796875 1712963851.1361
MEM 44035.691406 1712963851.2364
MEM 43660.746094 1712963851.3368
MEM 43771.550781 1712963851.4371
MEM 43767.925781 1712963851.5375
MEM 43945.804688 1712963851.6380
MEM 44008.171875 1712963851.7384
MEM 44166.582031 1712963851.8389
MEM 44134.652344 1712963851.9393
MEM 44133.531250 1712963852.0397
MEM 44018.640625 1712963852.1400
MEM 43658.183594 1712963852.2405
MEM 43742.761719 1712963852.3409
MEM 43861.613281 1712963852.4413
MEM 43889.351562 1712963852.5418
MEM 44010.226562 1712963852.6423
MEM 44077.929688 1712963852.7428
MEM 44115.246094 1712963852.8433
MEM 44244.050781 1712963852.9437
MEM 44022.328125 1712963853.0442
MEM 44022.328125 1712963853.1445
MEM 43677.195312 1712963853.2448
MEM 43796.230469 1712963853.3453
MEM 43774.960938 1712963853.4457
MEM 43946.171875 1712963853.5462
MEM 44013.667969 1712963853.6467
MEM 44199.527344 1712963853.7475
MEM 44100.472656 1712963853.8479
MEM 44288.777344 1712963853.9483
MEM 44016.496094 1712963854.0486
MEM 43667.792969 1712963854.1490
MEM 43731.113281 1712963854.2495
MEM 43852.542969 1712963854.3498
MEM 43890.687500 1712963854.4503
MEM 44054.238281 1712963854.5509
MEM 44084.949219 1712963854.6513
MEM 44121.988281 1712963854.7518
MEM 44289.152344 1712963854.8521
MEM 44016.890625 1712963854.9526
MEM 43807.238281 1712963855.0529
MEM 43727.316406 1712963855.1534
MEM 43852.355469 1712963855.2537
MEM 43886.800781 1712963855.3542
MEM 43943.687500 1712963855.4547
MEM 44061.078125 1712963855.5552
MEM 44100.644531 1712963855.6557
MEM 44225.269531 1712963855.7562
MEM 44015.003906 1712963855.8566
MEM 44015.003906 1712963855.9570
MEM 43655.234375 1712963856.0574
MEM 43746.660156 1712963856.1579
MEM 43864.320312 1712963856.2583
MEM 43917.890625 1712963856.3587
MEM 43953.000000 1712963856.4591
MEM 43978.324219 1712963856.5595
MEM 44166.683594 1712963856.6601
MEM 44083.265625 1712963856.7605
MEM 44146.054688 1712963856.8608
MEM 43983.667969 1712963856.9612
MEM 43658.652344 1712963857.0616
MEM 43636.523438 1712963857.1621
MEM 43049.261719 1712963857.2625
MEM 43061.636719 1712963857.3629
MEM 42805.316406 1712963857.4632
MEM 41213.960938 1712963857.5636
MEM 39462.226562 1712963857.6639
MEM 37692.023438 1712963857.7642
MEM 36011.332031 1712963857.8645
MEM 34300.074219 1712963857.9648
MEM 32544.578125 1712963858.0655
MEM 30770.234375 1712963858.1658
MEM 29036.769531 1712963858.2662
MEM 27284.449219 1712963858.3665
MEM 25453.203125 1712963858.4669
MEM 23665.996094 1712963858.5672
MEM 21919.597656 1712963858.6675
MEM 20193.863281 1712963858.7678
MEM 18519.707031 1712963858.8681
MEM 16880.722656 1712963858.9685
MEM 15165.972656 1712963859.0688
MEM 13580.839844 1712963859.1691
MEM 11979.738281 1712963859.2694
MEM 10318.832031 1712963859.3697
MEM 8679.839844 1712963859.4700
MEM 7059.710938 1712963859.5704
MEM 5360.929688 1712963859.6707
MEM 3623.242188 1712963859.7710
MEM 1886.601562 1712963859.8714
MEM 909.417969 1712963859.9717
MEM 909.417969 1712963860.0721
MEM 909.417969 1712963860.1725
MEM 920.183594 1712963860.2728
MEM 0.000000 1712963860.3730
