CMDLINE python run_profiling.py
MEM 47304.953125 1712966907.0796
MEM 47309.804688 1712966907.1799
MEM 47360.335938 1712966907.2802
MEM 47433.812500 1712966907.3805
MEM 47506.773438 1712966907.4807
MEM 47578.703125 1712966907.5810
MEM 47651.664062 1712966907.6813
MEM 47722.562500 1712966907.7815
MEM 47794.750000 1712966907.8818
MEM 47867.453125 1712966907.9821
MEM 47940.929688 1712966908.0824
MEM 48013.375000 1712966908.1827
MEM 48087.109375 1712966908.2829
MEM 48159.554688 1712966908.3832
MEM 48233.289062 1712966908.4835
MEM 48305.992188 1712966908.5837
MEM 48379.468750 1712966908.6840
MEM 48451.398438 1712966908.7843
MEM 48524.875000 1712966908.8846
MEM 48597.578125 1712966908.9848
MEM 48671.312500 1712966909.0851
MEM 48743.242188 1712966909.1854
MEM 48816.976562 1712966909.2856
MEM 48889.679688 1712966909.3859
MEM 48963.414062 1712966909.4862
MEM 49035.859375 1712966909.5865
MEM 49109.335938 1712966909.6868
MEM 49181.523438 1712966909.7870
MEM 49254.742188 1712966909.8873
MEM 49327.187500 1712966909.9875
MEM 49398.343750 1712966910.0878
MEM 49470.531250 1712966910.1881
MEM 49541.945312 1712966910.2883
MEM 49614.648438 1712966910.3886
MEM 49686.320312 1712966910.4889
MEM 49759.796875 1712966910.5891
MEM 49831.984375 1712966910.6894
MEM 49905.718750 1712966910.7897
MEM 49977.906250 1712966910.8899
MEM 50051.382812 1712966910.9902
MEM 50123.312500 1712966911.0905
MEM 50197.046875 1712966911.1907
MEM 50269.492188 1712966911.2910
MEM 50343.226562 1712966911.3912
MEM 50415.156250 1712966911.4915
MEM 50316.382812 1712966911.5918
MEM 50317.414062 1712966911.6922
MEM 50318.445312 1712966911.7926
MEM 50319.218750 1712966911.8930
MEM 50320.250000 1712966911.9933
MEM 50321.281250 1712966912.0937
MEM 50322.312500 1712966912.1940
MEM 50323.085938 1712966912.2943
MEM 50324.117188 1712966912.3947
MEM 50325.148438 1712966912.4949
MEM 50325.921875 1712966912.5953
MEM 50326.953125 1712966912.6957
MEM 50327.984375 1712966912.7960
MEM 50329.015625 1712966912.8964
MEM 50329.789062 1712966912.9967
MEM 50330.820312 1712966913.0971
MEM 50331.851562 1712966913.1975
MEM 50332.625000 1712966913.2978
MEM 50237.828125 1712966913.3982
MEM 49073.828125 1712966913.4985
MEM 47892.960938 1712966913.5988
MEM 47262.984375 1712966913.6991
MEM 47373.328125 1712966913.7994
MEM 47482.898438 1712966913.8997
MEM 47593.242188 1712966914.0000
MEM 47703.585938 1712966914.1003
MEM 47781.742188 1712966914.2007
MEM 47853.156250 1712966914.3010
MEM 47927.148438 1712966914.4014
MEM 48000.109375 1712966914.5016
MEM 48073.585938 1712966914.6020
MEM 48146.804688 1712966914.7023
MEM 48218.992188 1712966914.8027
MEM 48292.468750 1712966914.9031
MEM 48364.656250 1712966915.0034
MEM 48438.390625 1712966915.1037
MEM 48510.835938 1712966915.2040
MEM 48584.570312 1712966915.3043
MEM 48656.757812 1712966915.4046
MEM 48730.492188 1712966915.5049
MEM 48802.164062 1712966915.6052
MEM 48875.640625 1712966915.7055
MEM 48947.828125 1712966915.8058
MEM 49021.304688 1712966915.9061
MEM 49093.750000 1712966916.0064
MEM 49166.710938 1712966916.1067
MEM 49239.156250 1712966916.2070
MEM 49312.890625 1712966916.3073
MEM 49385.593750 1712966916.4076
MEM 49459.070312 1712966916.5078
MEM 49531.257812 1712966916.6081
MEM 49604.476562 1712966916.7084
MEM 49677.695312 1712966916.8087
MEM 49749.882812 1712966916.9090
MEM 49823.101562 1712966917.0093
MEM 49895.031250 1712966917.1096
MEM 49968.250000 1712966917.2099
MEM 50040.179688 1712966917.3102
MEM 50113.914062 1712966917.4105
MEM 50186.617188 1712966917.5108
MEM 50259.835938 1712966917.6111
MEM 50331.250000 1712966917.7114
MEM 50404.726562 1712966917.8117
MEM 50477.687500 1712966917.9120
MEM 50551.679688 1712966918.0123
MEM 50624.382812 1712966918.1126
MEM 50699.148438 1712966918.2131
MEM 50772.109375 1712966918.3134
MEM 50846.617188 1712966918.4137
MEM 50888.695312 1712966918.5140
MEM 50889.726562 1712966918.6144
MEM 50890.757812 1712966918.7147
MEM 50891.789062 1712966918.8150
MEM 50892.562500 1712966918.9153
MEM 50893.593750 1712966919.0157
MEM 50894.625000 1712966919.1160
MEM 50895.656250 1712966919.2163
MEM 50896.429688 1712966919.3166
MEM 50897.460938 1712966919.4169
MEM 50898.492188 1712966919.5172
MEM 50899.523438 1712966919.6175
MEM 50900.554688 1712966919.7178
MEM 50901.328125 1712966919.8182
MEM 50902.359375 1712966919.9187
MEM 50903.390625 1712966920.0191
MEM 50904.421875 1712966920.1194
MEM 50905.453125 1712966920.2198
MEM 50754.800781 1712966920.3202
MEM 49580.433594 1712966920.4205
MEM 48385.453125 1712966920.5208
MEM 47841.054688 1712966920.6211
MEM 47950.882812 1712966920.7213
MEM 48061.226562 1712966920.8216
MEM 48171.828125 1712966920.9219
MEM 48282.429688 1712966921.0222
MEM 48386.027344 1712966921.1226
MEM 48535.816406 1712966921.2229
MEM 48683.027344 1712966921.3232
MEM 48833.074219 1712966921.4236
MEM 49494.203125 1712966921.5239
MEM 51245.703125 1712966921.6244
MEM 52331.156250 1712966921.7248
MEM 54237.164062 1712966921.8252
MEM 52127.210938 1712966921.9257
MEM 51579.933594 1712966922.0261
MEM 51666.183594 1712966922.1266
MEM 51928.136719 1712966922.2270
MEM 52125.710938 1712966922.3275
MEM 52594.160156 1712966922.4279
MEM 52734.386719 1712966922.5283
MEM 52733.761719 1712966922.6288
MEM 52363.621094 1712966922.7292
MEM 52320.746094 1712966922.8295
MEM 51794.046875 1712966922.9299
MEM 50616.015625 1712966923.0303
MEM 49447.644531 1712966923.1307
