CMDLINE python run_profiling.py
MEM 70479.699219 1712966383.7366
MEM 69528.500000 1712966383.8369
MEM 68208.597656 1712966383.9373
MEM 66923.468750 1712966384.0376
MEM 65606.230469 1712966384.1379
MEM 64092.789062 1712966384.2382
MEM 62647.277344 1712966384.3385
MEM 61136.414062 1712966384.4388
MEM 59688.343750 1712966384.5392
MEM 58221.933594 1712966384.6395
MEM 56783.250000 1712966384.7398
MEM 55333.675781 1712966384.8400
MEM 53840.273438 1712966384.9403
MEM 52381.949219 1712966385.0407
MEM 50969.640625 1712966385.1410
MEM 49469.472656 1712966385.2413
MEM 47866.878906 1712966385.3416
MEM 47379.468750 1712966385.4420
MEM 47394.503906 1712966385.5424
MEM 47457.152344 1712966385.6427
MEM 47531.660156 1712966385.7430
MEM 47605.652344 1712966385.8434
MEM 47679.902344 1712966385.9438
MEM 47753.636719 1712966386.0443
MEM 47827.371094 1712966386.1446
MEM 47901.363281 1712966386.2449
MEM 47974.582031 1712966386.3453
MEM 48048.058594 1712966386.4457
MEM 48122.308594 1712966386.5460
MEM 48196.816406 1712966386.6465
MEM 48270.808594 1712966386.7469
MEM 48344.800781 1712966386.8473
MEM 48418.792969 1712966386.9477
MEM 48492.785156 1712966387.0481
MEM 48566.519531 1712966387.1484
MEM 48640.511719 1712966387.2487
MEM 48715.019531 1712966387.3490
MEM 48788.753906 1712966387.4493
MEM 48863.003906 1712966387.5496
MEM 48937.511719 1712966387.6499
MEM 49012.019531 1712966387.7502
MEM 49084.980469 1712966387.8505
MEM 49159.230469 1712966387.9508
MEM 49233.480469 1712966388.0512
MEM 49307.472656 1712966388.1514
MEM 49381.722656 1712966388.2517
MEM 49455.714844 1712966388.3520
MEM 49529.449219 1712966388.4523
MEM 49603.441406 1712966388.5526
MEM 49676.144531 1712966388.6530
MEM 49750.394531 1712966388.7533
MEM 49824.644531 1712966388.8536
MEM 49897.089844 1712966388.9539
MEM 49970.308594 1712966389.0542
MEM 50043.011719 1712966389.1545
MEM 50115.972656 1712966389.2548
MEM 50187.386719 1712966389.3551
MEM 50260.605469 1712966389.4554
MEM 50333.566406 1712966389.5557
MEM 50407.042969 1712966389.6560
MEM 50481.035156 1712966389.7563
MEM 50501.757812 1712966389.8566
MEM 50502.531250 1712966389.9569
MEM 50503.562500 1712966390.0573
MEM 50504.593750 1712966390.1576
MEM 50505.625000 1712966390.2579
MEM 50506.398438 1712966390.3581
MEM 50507.429688 1712966390.4584
MEM 50508.460938 1712966390.5588
MEM 50509.492188 1712966390.6591
MEM 50510.265625 1712966390.7593
MEM 50511.296875 1712966390.8596
MEM 50512.328125 1712966390.9600
MEM 50513.359375 1712966391.0604
MEM 50514.132812 1712966391.1607
MEM 50515.164062 1712966391.2610
MEM 50516.195312 1712966391.3613
MEM 50517.226562 1712966391.4617
MEM 50518.000000 1712966391.5620
MEM 50215.957031 1712966391.6623
MEM 49027.019531 1712966391.7626
MEM 47828.167969 1712966391.8629
MEM 47470.558594 1712966391.9633
MEM 47581.160156 1712966392.0637
MEM 47691.503906 1712966392.1640
MEM 47799.785156 1712966392.2643
MEM 47910.128906 1712966392.3646
MEM 47979.261719 1712966392.4650
MEM 48052.996094 1712966392.5654
MEM 48126.988281 1712966392.6657
MEM 48200.722656 1712966392.7660
MEM 48274.714844 1712966392.8663
MEM 48348.191406 1712966392.9666
MEM 48421.667969 1712966393.0669
MEM 48495.917969 1712966393.1672
MEM 48570.167969 1712966393.2675
MEM 48644.417969 1712966393.3678
MEM 48716.863281 1712966393.4681
MEM 48791.371094 1712966393.5685
MEM 48865.105469 1712966393.6688
MEM 48939.355469 1712966393.7691
MEM 49013.347656 1712966393.8694
MEM 49087.082031 1712966393.9697
MEM 49161.074219 1712966394.0702
MEM 49234.035156 1712966394.1705
MEM 49308.285156 1712966394.2708
MEM 49382.019531 1712966394.3711
MEM 49456.527344 1712966394.4714
MEM 49530.777344 1712966394.5717
MEM 49605.027344 1712966394.6720
MEM 49679.277344 1712966394.7723
MEM 49753.011719 1712966394.8726
MEM 49826.230469 1712966394.9729
MEM 49900.222656 1712966395.0732
MEM 49974.214844 1712966395.1736
MEM 50048.207031 1712966395.2739
MEM 50121.941406 1712966395.3741
MEM 50195.933594 1712966395.4745
MEM 50270.441406 1712966395.5748
MEM 50343.402344 1712966395.6751
MEM 50417.394531 1712966395.7753
MEM 50491.128906 1712966395.8756
MEM 50565.378906 1712966395.9759
MEM 50639.371094 1712966396.0763
MEM 50713.105469 1712966396.1767
MEM 50787.871094 1712966396.2770
MEM 50862.378906 1712966396.3774
MEM 50937.402344 1712966396.4778
MEM 51012.425781 1712966396.5781
MEM 51073.527344 1712966396.6783
MEM 51074.613281 1712966396.7786
MEM 51075.644531 1712966396.8789
MEM 51076.675781 1712966396.9792
MEM 51077.449219 1712966397.0796
MEM 51078.480469 1712966397.1799
MEM 51079.511719 1712966397.2802
MEM 51080.542969 1712966397.3804
MEM 51081.316406 1712966397.4808
MEM 51082.347656 1712966397.5811
MEM 51083.378906 1712966397.6815
MEM 51084.410156 1712966397.7817
MEM 51085.183594 1712966397.8820
MEM 51086.214844 1712966397.9823
MEM 51087.246094 1712966398.0826
MEM 51088.277344 1712966398.1829
MEM 51089.050781 1712966398.2832
MEM 51090.082031 1712966398.3834
MEM 51091.113281 1712966398.4837
MEM 50167.472656 1712966398.5840
MEM 48970.035156 1712966398.6843
MEM 47991.128906 1712966398.7846
MEM 48101.472656 1712966398.8849
MEM 48211.816406 1712966398.9852
MEM 48322.417969 1712966399.0856
MEM 48433.277344 1712966399.1859
MEM 48524.835938 1712966399.2862
MEM 48674.554688 1712966399.3866
MEM 48824.601562 1712966399.4869
MEM 48974.648438 1712966399.5872
MEM 49336.265625 1712966399.6974
MEM 51151.007812 1712966399.7978
MEM 52193.882812 1712966399.8983
MEM 54093.703125 1712966399.9987
MEM 52893.046875 1712966400.1000
MEM 51516.992188 1712966400.2005
MEM 51631.351562 1712966400.3009
MEM 51967.242188 1712966400.4014
MEM 52079.464844 1712966400.5018
MEM 52610.375000 1712966400.6023
MEM 52660.664062 1712966400.7027
MEM 52552.093750 1712966400.8032
MEM 52574.488281 1712966400.9036
MEM 51730.953125 1712966401.0040
MEM 50547.054688 1712966401.1043
MEM 49354.699219 1712966401.2046
MEM 48206.503906 1712966401.3050
MEM 47141.464844 1712966401.4053
MEM 46096.273438 1712966401.5057
MEM 46008.085938 1712966401.6061
MEM 46136.265625 1712966401.7066
MEM 46271.988281 1712966401.8071
MEM 46413.410156 1712966401.9076
MEM 46790.265625 1712966402.0080
MEM 46025.867188 1712966402.1084
MEM 44862.335938 1712966402.2088
MEM 45001.312500 1712966402.3091
MEM 45055.535156 1712966402.4094
MEM 45043.296875 1712966402.5099
MEM 44979.566406 1712966402.6104
MEM 44991.003906 1712966402.7107
MEM 45097.328125 1712966402.8111
MEM 44509.632812 1712966402.9115
MEM 44776.226562 1712966403.0118
MEM 44800.234375 1712966403.1123
MEM 44798.855469 1712966403.2127
MEM 44826.292969 1712966403.3130
MEM 45101.617188 1712966403.4136
MEM 45729.476562 1712966403.5141
MEM 45420.957031 1712966403.6146
MEM 44990.375000 1712966403.7149
MEM 45038.371094 1712966403.8153
MEM 45277.609375 1712966403.9159
MEM 45455.753906 1712966404.0163
MEM 45544.554688 1712966404.1167
MEM 45582.582031 1712966404.2170
MEM 45477.339844 1712966404.3174
MEM 45479.343750 1712966404.4177
MEM 45533.859375 1712966404.5181
MEM 45540.402344 1712966404.6184
MEM 45566.804688 1712966404.7188
MEM 45563.984375 1712966404.8191
MEM 45629.437500 1712966404.9195
MEM 45649.007812 1712966405.0198
MEM 45446.773438 1712966405.1202
MEM 45339.394531 1712966405.2205
MEM 45513.519531 1712966405.3210
MEM 45535.609375 1712966405.4215
MEM 45082.878906 1712966405.5219
MEM 44524.757812 1712966405.6223
MEM 44643.152344 1712966405.7226
MEM 44602.949219 1712966405.8231
MEM 44778.480469 1712966405.9236
MEM 44811.042969 1712966406.0241
MEM 44993.808594 1712966406.1247
MEM 44907.476562 1712966406.2251
MEM 45089.507812 1712966406.3254
MEM 44782.636719 1712966406.4258
MEM 44390.000000 1712966406.5261
MEM 44511.687500 1712966406.6264
MEM 44464.527344 1712966406.7269
MEM 44642.859375 1712966406.8274
MEM 44638.363281 1712966406.9280
MEM 44801.109375 1712966407.0285
MEM 44723.984375 1712966407.1290
MEM 44945.187500 1712966407.2294
MEM 44608.078125 1712966407.3299
MEM 44303.722656 1712966407.4304
MEM 44253.250000 1712966407.5308
MEM 44370.039062 1712966407.6312
MEM 44397.128906 1712966407.7317
MEM 44428.589844 1712966407.8322
MEM 44554.582031 1712966407.9327
MEM 44595.562500 1712966408.0332
MEM 44725.859375 1712966408.1336
MEM 44461.460938 1712966408.2341
MEM 44456.218750 1712966408.3344
MEM 44026.968750 1712966408.4349
MEM 44151.750000 1712966408.5353
MEM 44099.625000 1712966408.6358
MEM 44230.714844 1712966408.7362
MEM 44350.628906 1712966408.8367
MEM 44400.660156 1712966408.9372
MEM 44473.718750 1712966409.0376
MEM 44363.203125 1712966409.1380
MEM 44300.593750 1712966409.2383
MEM 43872.890625 1712966409.3388
MEM 43873.035156 1712966409.4392
MEM 43926.937500 1712966409.5396
MEM 44020.082031 1712966409.6400
MEM 44060.195312 1712966409.7405
MEM 44068.226562 1712966409.8410
MEM 44208.554688 1712966409.9415
MEM 44250.558594 1712966410.0420
MEM 44353.777344 1712966410.1424
MEM 44138.625000 1712966410.2431
MEM 44143.265625 1712966410.3434
MEM 43727.285156 1712966410.4438
MEM 43847.167969 1712966410.5442
MEM 43827.976562 1712966410.6447
MEM 44006.722656 1712966410.7452
MEM 44075.082031 1712966410.8457
MEM 44258.058594 1712966410.9462
MEM 44154.839844 1712966411.0467
MEM 44384.808594 1712966411.1471
MEM 44070.785156 1712966411.2475
MEM 43994.773438 1712966411.3479
MEM 43699.820312 1712966411.4484
MEM 43822.539062 1712966411.5487
MEM 43787.625000 1712966411.6493
MEM 43911.097656 1712966411.7498
MEM 44039.585938 1712966411.8503
MEM 44122.394531 1712966411.9508
MEM 44152.421875 1712966412.0511
MEM 44080.183594 1712966412.1514
MEM 44041.046875 1712966412.2518
MEM 43680.128906 1712966412.3522
MEM 43784.222656 1712966412.4527
MEM 43779.648438 1712966412.5531
MEM 43933.664062 1712966412.6537
MEM 44115.121094 1712966412.7542
MEM 44167.820312 1712966412.8547
MEM 44074.332031 1712966412.9552
MEM 44318.546875 1712966413.0556
MEM 44050.679688 1712966413.1560
MEM 43986.796875 1712966413.2563
MEM 43718.574219 1712966413.3568
MEM 43842.066406 1712966413.4573
MEM 43830.410156 1712966413.5578
MEM 43935.058594 1712966413.6583
MEM 44064.222656 1712966413.7587
MEM 44072.273438 1712966413.8590
MEM 44121.804688 1712966413.9595
MEM 44239.210938 1712966414.0600
MEM 44021.226562 1712966414.1605
MEM 44017.667969 1712966414.2609
MEM 43695.292969 1712966414.3614
MEM 43496.085938 1712966414.4619
MEM 43087.894531 1712966414.5622
MEM 43100.406250 1712966414.6625
MEM 42132.125000 1712966414.7629
MEM 40398.656250 1712966414.8632
MEM 38646.332031 1712966414.9635
MEM 36879.437500 1712966415.0638
MEM 35065.929688 1712966415.1641
MEM 33351.492188 1712966415.2644
MEM 31577.156250 1712966415.3647
MEM 29843.695312 1712966415.4650
MEM 28129.257812 1712966415.5653
MEM 26363.328125 1712966415.6657
MEM 24490.222656 1712966415.7660
MEM 22718.875000 1712966415.8663
MEM 20933.796875 1712966415.9666
MEM 19137.332031 1712966416.0669
MEM 17517.800781 1712966416.1672
MEM 15807.531250 1712966416.2675
MEM 14160.582031 1712966416.3678
MEM 12559.476562 1712966416.4682
MEM 10863.582031 1712966416.5685
MEM 9274.554688 1712966416.6687
MEM 7560.804688 1712966416.7689
MEM 5886.824219 1712966416.8692
MEM 4188.042969 1712966416.9694
MEM 2356.589844 1712966417.0696
MEM 947.910156 1712966417.1698
MEM 947.910156 1712966417.2701
MEM 947.910156 1712966417.3703
MEM 947.910156 1712966417.4707
MEM 956.175781 1712966417.5711
MEM 0.000000 1712966417.6713
