CMDLINE python run_profiling.py
MEM 39675.093750 1712965770.5147
MEM 39925.488281 1712965770.6150
MEM 40052.074219 1712965770.7154
MEM 38965.613281 1712965770.8157
MEM 37710.210938 1712965770.9160
MEM 36383.070312 1712965771.0164
MEM 35334.148438 1712965771.1167
MEM 34122.312500 1712965771.2170
MEM 32789.832031 1712965771.3174
MEM 31494.296875 1712965771.4177
MEM 29951.824219 1712965771.5181
MEM 28795.929688 1712965771.6185
MEM 27591.613281 1712965771.7188
MEM 26215.964844 1712965771.8191
MEM 24962.234375 1712965771.9195
MEM 25311.949219 1712965772.0198
MEM 25323.605469 1712965772.1202
MEM 24681.191406 1712965772.2205
MEM 25861.515625 1712965772.3209
MEM 27164.980469 1712965772.4213
MEM 29015.816406 1712965772.5216
MEM 30870.003906 1712965772.6220
MEM 32702.140625 1712965772.7223
MEM 34491.253906 1712965772.8227
MEM 35384.011719 1712965772.9230
MEM 35709.195312 1712965773.0234
MEM 35913.367188 1712965773.1238
MEM 35899.027344 1712965773.2242
MEM 34954.945312 1712965773.3246
MEM 35163.468750 1712965773.4249
MEM 36035.625000 1712965773.5253
MEM 36106.382812 1712965773.6256
MEM 35840.175781 1712965773.7260
MEM 35311.144531 1712965773.8263
MEM 34820.363281 1712965773.9266
MEM 34436.925781 1712965774.0269
MEM 33958.859375 1712965774.1272
MEM 33432.019531 1712965774.2275
MEM 32956.968750 1712965774.3278
MEM 32615.714844 1712965774.4280
MEM 32070.628906 1712965774.5284
MEM 31536.281250 1712965774.6287
MEM 31169.496094 1712965774.7292
MEM 30677.656250 1712965774.8297
MEM 30141.765625 1712965774.9300
MEM 29741.687500 1712965775.0303
MEM 29259.613281 1712965775.1306
MEM 28658.078125 1712965775.2310
MEM 28300.261719 1712965775.3313
MEM 27775.515625 1712965775.4316
MEM 27187.250000 1712965775.5319
MEM 26782.382812 1712965775.6322
MEM 26290.007812 1712965775.7325
MEM 27215.031250 1712965775.8328
MEM 26048.882812 1712965775.9330
MEM 26622.476562 1712965776.0332
MEM 27539.683594 1712965776.1337
MEM 29079.339844 1712965776.2342
MEM 30693.503906 1712965776.3348
MEM 32284.980469 1712965776.4353
MEM 33876.199219 1712965776.5358
MEM 35449.371094 1712965776.6364
MEM 36960.667969 1712965776.7369
MEM 38432.003906 1712965776.8375
MEM 39903.339844 1712965776.9379
MEM 41377.769531 1712965777.0384
MEM 42484.882812 1712965777.1389
MEM 43484.335938 1712965777.2395
MEM 44781.132812 1712965777.3400
MEM 45924.015625 1712965777.4405
MEM 46746.953125 1712965777.5410
MEM 47123.101562 1712965777.6414
MEM 47446.398438 1712965777.7419
MEM 47769.179688 1712965777.8424
MEM 48092.734375 1712965777.9428
MEM 48347.453125 1712965778.0432
MEM 48450.320312 1712965778.1436
MEM 48513.742188 1712965778.2439
MEM 48411.140625 1712965778.3443
MEM 47485.437500 1712965778.4447
MEM 47459.625000 1712965778.5451
MEM 47600.390625 1712965778.6454
MEM 47741.414062 1712965778.7459
MEM 47881.921875 1712965778.8464
MEM 48018.820312 1712965778.9468
MEM 48155.460938 1712965779.0472
MEM 48303.187500 1712965779.1476
MEM 48456.070312 1712965779.2480
MEM 48543.468750 1712965779.3483
MEM 48628.148438 1712965779.4488
MEM 48756.281250 1712965779.5492
MEM 48884.156250 1712965779.6496
MEM 49011.257812 1712965779.7500
MEM 49140.679688 1712965779.8503
MEM 48084.363281 1712965779.9507
MEM 49596.691406 1712965780.0511
MEM 51293.355469 1712965780.1516
MEM 52992.082031 1712965780.2521
MEM 54693.644531 1712965780.3527
MEM 56395.722656 1712965780.4532
MEM 58084.136719 1712965780.5537
MEM 59772.808594 1712965780.6543
MEM 61459.675781 1712965780.7548
MEM 63140.613281 1712965780.8553
MEM 64784.683594 1712965780.9559
MEM 66312.738281 1712965781.0564
MEM 67637.894531 1712965781.1569
MEM 68444.332031 1712965781.2574
MEM 69009.714844 1712965781.3578
MEM 69466.816406 1712965781.4583
MEM 69900.972656 1712965781.5588
MEM 70186.886719 1712965781.6592
MEM 70419.949219 1712965781.7597
MEM 69751.789062 1712965781.8601
MEM 68461.816406 1712965781.9604
MEM 67299.503906 1712965782.0608
MEM 65888.390625 1712965782.1612
MEM 64472.898438 1712965782.2617
MEM 62963.523438 1712965782.3621
MEM 61479.734375 1712965782.4625
MEM 60004.582031 1712965782.5629
MEM 58533.097656 1712965782.6633
MEM 57083.523438 1712965782.7636
MEM 55636.867188 1712965782.8640
MEM 54216.316406 1712965782.9644
MEM 52671.949219 1712965783.0647
MEM 51124.699219 1712965783.1652
MEM 49618.214844 1712965783.2656
MEM 47979.058594 1712965783.3660
MEM 47355.070312 1712965783.4664
MEM 47347.281250 1712965783.5668
MEM 47402.195312 1712965783.6672
MEM 47476.187500 1712965783.7675
MEM 47549.921875 1712965783.8678
MEM 47623.914062 1712965783.9682
MEM 47697.386719 1712965784.0685
MEM 47770.089844 1712965784.1688
MEM 47843.824219 1712965784.2691
MEM 47917.042969 1712965784.3694
MEM 47989.226562 1712965784.4698
MEM 48062.187500 1712965784.5701
MEM 48135.406250 1712965784.6704
MEM 48209.398438 1712965784.7707
MEM 48283.128906 1712965784.8710
MEM 48356.605469 1712965784.9714
MEM 48430.339844 1712965785.0717
MEM 48504.332031 1712965785.1721
MEM 48577.035156 1712965785.2724
MEM 48649.738281 1712965785.3727
MEM 48721.925781 1712965785.4730
MEM 48794.886719 1712965785.5733
MEM 48868.363281 1712965785.6736
MEM 48942.355469 1712965785.7739
MEM 49015.574219 1712965785.8742
MEM 49089.566406 1712965785.9745
MEM 49163.816406 1712965786.0748
MEM 49238.839844 1712965786.1751
MEM 49313.605469 1712965786.2755
MEM 49388.113281 1712965786.3758
MEM 49462.878906 1712965786.4762
MEM 49537.128906 1712965786.5765
MEM 49611.636719 1712965786.6768
MEM 49686.660156 1712965786.7771
MEM 49760.394531 1712965786.8774
MEM 49834.386719 1712965786.9778
MEM 49908.894531 1712965787.0781
MEM 49983.660156 1712965787.1784
MEM 50058.167969 1712965787.2787
MEM 50131.386719 1712965787.3790
MEM 50205.632812 1712965787.4793
MEM 50280.140625 1712965787.5796
MEM 50354.906250 1712965787.6799
MEM 50429.671875 1712965787.7803
MEM 50461.148438 1712965787.8806
MEM 50461.921875 1712965787.9809
MEM 50462.953125 1712965788.0813
MEM 50463.984375 1712965788.1816
MEM 50464.757812 1712965788.2819
MEM 50465.789062 1712965788.3822
MEM 50466.820312 1712965788.4825
MEM 50467.851562 1712965788.5828
MEM 50468.625000 1712965788.6831
MEM 50469.656250 1712965788.7834
MEM 50470.687500 1712965788.8837
MEM 50471.460938 1712965788.9840
MEM 50472.492188 1712965789.0843
MEM 50473.523438 1712965789.1846
MEM 50474.296875 1712965789.2850
MEM 50475.328125 1712965789.3853
MEM 50476.359375 1712965789.4856
MEM 50477.390625 1712965789.5859
MEM 50478.164062 1712965789.6862
MEM 49720.898438 1712965789.7866
MEM 48756.566406 1712965789.8870
MEM 47733.617188 1712965789.9874
MEM 47420.804688 1712965790.0878
MEM 47531.921875 1712965790.1883
MEM 47642.523438 1712965790.2888
MEM 47753.125000 1712965790.3892
MEM 47863.984375 1712965790.4895
MEM 47934.402344 1712965790.5900
MEM 48006.847656 1712965790.6903
MEM 48080.066406 1712965790.7906
MEM 48152.769531 1712965790.8909
MEM 48225.730469 1712965790.9913
MEM 48298.433594 1712965791.0916
MEM 48371.394531 1712965791.1921
MEM 48444.355469 1712965791.2924
MEM 48517.574219 1712965791.3928
MEM 48590.792969 1712965791.4932
MEM 48664.269531 1712965791.5936
MEM 48737.488281 1712965791.6939
MEM 48810.449219 1712965791.7943
MEM 48883.152344 1712965791.8946
MEM 48955.082031 1712965791.9949
MEM 49027.527344 1712965792.0953
MEM 49100.488281 1712965792.1956
MEM 49173.449219 1712965792.2959
MEM 49247.699219 1712965792.3963
MEM 49320.660156 1712965792.4966
MEM 49393.878906 1712965792.5970
MEM 49467.613281 1712965792.6973
MEM 49540.316406 1712965792.7976
MEM 49612.503906 1712965792.8980
MEM 49685.207031 1712965792.9983
MEM 49758.425781 1712965793.0986
MEM 49831.128906 1712965793.1990
MEM 49904.347656 1712965793.2993
MEM 49976.792969 1712965793.3997
MEM 50048.980469 1712965793.5000
MEM 50121.425781 1712965793.6004
MEM 50195.160156 1712965793.7007
MEM 50268.378906 1712965793.8010
MEM 50341.855469 1712965793.9014
MEM 50414.300781 1712965794.0017
MEM 50486.488281 1712965794.1020
MEM 50558.933594 1712965794.2024
MEM 50631.636719 1712965794.3027
MEM 50703.824219 1712965794.4030
MEM 50776.007812 1712965794.5034
MEM 50847.937500 1712965794.6037
MEM 50919.093750 1712965794.7040
MEM 50989.734375 1712965794.8044
MEM 51033.082031 1712965794.9047
MEM 51034.113281 1712965795.0050
MEM 51035.144531 1712965795.1053
MEM 51035.917969 1712965795.2056
MEM 51036.949219 1712965795.3060
MEM 51037.980469 1712965795.4063
MEM 51039.011719 1712965795.5066
MEM 51039.785156 1712965795.6069
MEM 51040.816406 1712965795.7072
MEM 51041.847656 1712965795.8075
MEM 51042.878906 1712965795.9078
MEM 51043.910156 1712965796.0081
MEM 51044.683594 1712965796.1084
MEM 51045.714844 1712965796.2087
MEM 51046.746094 1712965796.3090
MEM 51047.777344 1712965796.4093
MEM 51048.550781 1712965796.5096
MEM 51049.582031 1712965796.6099
MEM 51050.613281 1712965796.7103
MEM 49952.136719 1712965796.8106
MEM 48776.738281 1712965796.9110
MEM 47963.531250 1712965797.0113
MEM 48072.585938 1712965797.1117
MEM 48183.187500 1712965797.2120
MEM 48293.789062 1712965797.3124
MEM 48404.132812 1712965797.4128
MEM 48498.964844 1712965797.5131
MEM 48649.691406 1712965797.6134
MEM 48800.253906 1712965797.7138
MEM 48948.238281 1712965797.8141
MEM 49287.730469 1712965797.9145
MEM 50998.058594 1712965798.0148
MEM 51962.769531 1712965798.1152
MEM 53724.917969 1712965798.2155
MEM 55058.175781 1712965798.3160
MEM 51723.792969 1712965798.4165
MEM 51571.738281 1712965798.5169
MEM 51769.988281 1712965798.6173
MEM 51888.179688 1712965798.7177
MEM 52020.785156 1712965798.8181
MEM 52492.058594 1712965798.9185
MEM 52675.234375 1712965799.0190
MEM 52747.750000 1712965799.1194
MEM 52493.453125 1712965799.2197
MEM 52299.089844 1712965799.3202
MEM 51944.312500 1712965799.4206
MEM 50759.898438 1712965799.5211
MEM 49484.265625 1712965799.6215
MEM 48329.980469 1712965799.7218
MEM 47328.656250 1712965799.8222
MEM 46253.679688 1712965799.9226
MEM 45996.027344 1712965800.0230
MEM 46108.855469 1712965800.1234
MEM 46232.359375 1712965800.2239
MEM 46357.136719 1712965800.3243
MEM 46774.871094 1712965800.4247
MEM 46438.785156 1712965800.5250
MEM 45218.171875 1712965800.6254
MEM 44919.671875 1712965800.7257
MEM 45029.367188 1712965800.8260
MEM 45024.597656 1712965800.9264
MEM 44920.945312 1712965801.0267
MEM 44913.875000 1712965801.1272
MEM 45016.523438 1712965801.2277
MEM 44864.683594 1712965801.3281
MEM 44487.746094 1712965801.4284
MEM 44754.007812 1712965801.5288
MEM 44799.980469 1712965801.6293
MEM 44707.000000 1712965801.7298
MEM 44744.171875 1712965801.8302
MEM 44987.886719 1712965801.9306
MEM 45715.253906 1712965802.0310
MEM 45525.835938 1712965802.1315
MEM 45078.636719 1712965802.2318
MEM 44976.367188 1712965802.3322
MEM 45130.160156 1712965802.4326
MEM 45402.511719 1712965802.5331
MEM 45507.441406 1712965802.6335
MEM 45576.222656 1712965802.7340
MEM 45460.847656 1712965802.8344
MEM 45483.363281 1712965802.9349
MEM 45479.550781 1712965803.0353
MEM 45499.480469 1712965803.1358
MEM 45483.363281 1712965803.2363
MEM 45558.613281 1712965803.3367
MEM 45578.984375 1712965803.4372
MEM 45580.324219 1712965803.5377
MEM 45643.417969 1712965803.6382
MEM 45157.730469 1712965803.7386
MEM 45358.921875 1712965803.8390
MEM 45477.382812 1712965803.9395
MEM 45446.242188 1712965804.0398
MEM 44877.609375 1712965804.1402
MEM 44513.890625 1712965804.2407
MEM 44636.152344 1712965804.3410
MEM 44556.882812 1712965804.4415
MEM 44683.222656 1712965804.5420
MEM 44787.746094 1712965804.6425
MEM 44851.640625 1712965804.7429
MEM 44895.121094 1712965804.8432
MEM 44835.632812 1712965804.9436
MEM 44714.363281 1712965805.0440
MEM 44310.886719 1712965805.1444
MEM 44423.808594 1712965805.2448
MEM 44401.878906 1712965805.3451
MEM 44559.937500 1712965805.4455
MEM 44582.675781 1712965805.5461
MEM 44787.082031 1712965805.6468
MEM 44651.566406 1712965805.7472
MEM 44901.902344 1712965805.8476
MEM 44580.792969 1712965805.9480
MEM 44375.160156 1712965806.0484
MEM 44183.375000 1712965806.1489
MEM 44303.515625 1712965806.2492
MEM 44322.484375 1712965806.3497
MEM 44323.246094 1712965806.4502
MEM 44457.503906 1712965806.5507
MEM 44500.746094 1712965806.6511
MEM 44623.820312 1712965806.7517
MEM 44387.121094 1712965806.8521
MEM 44373.078125 1712965806.9524
MEM 43954.347656 1712965807.0529
MEM 44072.167969 1712965807.1534
MEM 44045.882812 1712965807.2538
MEM 44207.785156 1712965807.3543
MEM 44244.199219 1712965807.4548
MEM 44438.609375 1712965807.5554
MEM 44313.417969 1712965807.6559
MEM 44557.824219 1712965807.7563
MEM 44226.144531 1712965807.8567
MEM 44048.890625 1712965807.9571
MEM 43874.988281 1712965808.0576
MEM 43997.964844 1712965808.1580
MEM 44016.011719 1712965808.2585
MEM 44062.164062 1712965808.3590
MEM 44176.457031 1712965808.4595
MEM 44214.484375 1712965808.5599
MEM 44323.382812 1712965808.6604
MEM 44107.968750 1712965808.7608
MEM 44107.968750 1712965808.8611
MEM 43699.304688 1712965808.9615
MEM 43803.949219 1712965809.0619
MEM 43805.722656 1712965809.1623
MEM 43951.539062 1712965809.2627
MEM 44077.058594 1712965809.3632
MEM 44191.011719 1712965809.4638
MEM 44102.515625 1712965809.5643
MEM 44318.441406 1712965809.6647
MEM 44053.160156 1712965809.7651
MEM 43988.441406 1712965809.8654
MEM 43722.644531 1712965809.9658
MEM 43846.394531 1712965810.0663
MEM 43897.378906 1712965810.1667
MEM 43975.191406 1712965810.2672
MEM 44088.296875 1712965810.3677
MEM 44127.019531 1712965810.4682
MEM 44251.640625 1712965810.5686
MEM 44041.390625 1712965810.6689
MEM 44041.390625 1712965810.7692
MEM 43688.859375 1712965810.8696
MEM 43801.523438 1712965810.9700
MEM 43781.988281 1712965811.0705
MEM 43948.355469 1712965811.1710
MEM 44018.164062 1712965811.2714
MEM 44215.890625 1712965811.3722
MEM 44094.527344 1712965811.4727
MEM 44337.644531 1712965811.5731
MEM 44030.714844 1712965811.6735
MEM 43993.105469 1712965811.7738
MEM 43746.347656 1712965811.8743
MEM 43869.582031 1712965811.9746
MEM 43910.125000 1712965812.0750
MEM 43954.777344 1712965812.1753
MEM 44086.777344 1712965812.2758
MEM 44118.621094 1712965812.3762
MEM 44095.375000 1712965812.4767
MEM 44300.285156 1712965812.5772
MEM 44033.058594 1712965812.6776
MEM 43916.527344 1712965812.7780
MEM 43687.683594 1712965812.8785
MEM 43440.890625 1712965812.9789
MEM 43095.867188 1712965813.0793
MEM 42374.621094 1712965813.1797
MEM 40551.003906 1712965813.2801
MEM 38719.738281 1712965813.3805
MEM 36987.058594 1712965813.4808
MEM 35268.839844 1712965813.5812
MEM 33531.109375 1712965813.6815
MEM 31802.082031 1712965813.7819
MEM 30068.617188 1712965813.8822
MEM 28354.179688 1712965813.9825
MEM 26544.945312 1712965814.0828
MEM 24789.464844 1712965814.1832
MEM 23054.476562 1712965814.2835
MEM 21320.527344 1712965814.3838
MEM 19583.695312 1712965814.4842
MEM 17908.550781 1712965814.5845
MEM 16290.261719 1712965814.6848
MEM 14663.679688 1712965814.7852
MEM 13062.570312 1712965814.8855
MEM 11437.500000 1712965814.9858
MEM 9765.269531 1712965815.0861
MEM 8199.457031 1712965815.1865
MEM 6503.566406 1712965815.2868
MEM 4842.660156 1712965815.3871
MEM 3146.765625 1712965815.4875
MEM 1412.984375 1712965815.5878
MEM 940.582031 1712965815.6882
MEM 940.582031 1712965815.7887
MEM 940.582031 1712965815.8891
MEM 936.800781 1712965815.9894
MEM 0.000000 1712965816.0897
MEM 0.000000 1712965816.1899
